,0
6771,!
6772,…
6773,Entrepreneurs
6774,always
6775,need
6776,to
6777,create
6778,what
6779,Steve
6780,Jobs
6781,called
6782,a
6783,“
6784,reality
6785,distortion
6786,field
6787,''
6788,argues
6789,HBS
6790,Online
6791,Professor
6792,Jeffrey
6793,Rayport
6794,“
6795,because
6796,they
6797,’
6798,re
6799,pitching
6800,something
6801,that
6802,doesn
6803,’
6804,t
6805,exist
6806,yet.
6807,”
6808,via
6809,@
6810,FinancialTimes
6811,#
6812,Startups
6813,#
6814,ScalingUp
6815,This
6816,HBS
6817,Online
6818,participant
6819,shares
6820,all
6821,that
6822,she
6823,'s
6824,gained
6825,from
6826,the
6827,lessons
6828,of
6829,the
6830,late
6831,Clayton
6832,Christensen
6833,http
6834,#
6835,ClaytonChristensen
6836,Here
6837,'s
6838,your
6839,chance
6840,to
6841,#
6842,win
6843,a
6844,signed
6845,copy
6846,of
6847,@
6848,nancykoehn
6849,'s
6850,latest
6851,book
6852,``
6853,Forged
6854,in
6855,Crisis
6856,''
6857,Enter
6858,now
6859,and
6860,we
6861,'ll
6862,also
6863,send
6864,you
6865,some
6866,information
6867,about
6868,her
6869,new
6870,online
6871,course
6872,Courageous
6873,Leadership
6874,#
6875,CourageousLeadership
6876,#
6877,Leadership
6878,Whether
6879,you
6880,’
6881,re
6882,an
6883,aspiring
6884,new
6885,or
6886,seasoned
6887,#
6888,manager
6889,understanding
6890,the
6891,strategy
6892,implementation
6893,process
6894,and
6895,how
6896,it
6897,relates
6898,to
6899,organizational
6900,change
6901,is
6902,critical
6903,to
6904,ensuring
6905,you
6906,can
6907,be
6908,effective
6909,over
6910,the
6911,course
6912,of
6913,your
6914,#
6915,career
6916,http
6917,#
6918,Management
6919,#
6920,Strategy
6921,We
6922,need
6923,to
6924,redefine
6925,performance
6926,to
6927,include
6928,societal
6929,considerations
6930,such
6931,as
6932,providing
6933,good
6934,jobs
6935,paying
6936,responsible
6937,tax
6938,and
6939,finding
6940,innovative
6941,ways
6942,to
6943,solve
6944,pressing
6945,issues
6946,such
6947,as
6948,climate
6949,change
6950,via
6951,@
6952,FinancialTimes
6953,#
6954,PurposeDriven
6955,Many
6956,well-meaning
6957,parents
6958,can
6959,completely
6960,lose
6961,sight
6962,of
6963,what
6964,they
6965,need
6966,to
6967,be
6968,happy
6969,healthy
6970,people
6971,especially
6972,if
6973,work
6974,is
6975,also
6976,in
6977,the
6978,mix
6979,To
6980,love
6981,and
6982,care
6983,for
6984,your
6985,children
6986,well
6987,you
6988,need
6989,to
6990,love
6991,and
6992,care
6993,for
6994,yourself
6995,http
6996,via
6997,@
6998,HarvardBiz
6999,#
7000,WorkingParents
7001,If
7002,you
7003,’
7004,re
7005,thinking
7006,about
7007,quitting
7008,your
7009,job
7010,ask
7011,yourself
7012,these
7013,3
7014,questions
7015,http
7016,via
7017,@
7018,HarvardBiz
7019,#
7020,CareerChange
7021,#
7022,CareerGrowth
7023,In
7024,this
7025,#
7026,podcast
7027,Professors
7028,Youngme
7029,Moon
7030,Felix
7031,Oberholzer-Gee
7032,and
7033,Mihir
7034,Desai
7035,discuss
7036,direct
7037,to
7038,consumer
7039,companies
7040,like
7041,@
7042,Casper
7043,mattresses
7044,and
7045,California
7046,'s
7047,new
7048,freelancer
7049,law
7050,http
7051,via
7052,@
7053,HarvardBiz
7054,#
7055,AfterHoursPodcast
7056,Cultivating
7057,a
7058,culture
7059,of
7060,highly
7061,engaged
7062,employees
7063,is
7064,critical
7065,to
7066,business
7067,success
7068,Maximize
7069,your
7070,team
7071,’
7072,s
7073,performance
7074,and
7075,become
7076,a
7077,better
7078,#
7079,manager
7080,with
7081,these
7082,6
7083,strategies
7084,http
7085,#
7086,ManagementSkills
7087,As
7088,an
7089,#
7090,entrepreneur
7091,how
7092,confident
7093,are
7094,you
7095,that
7096,you
7097,fully
7098,understand
7099,your
7100,customer
7101,’
7102,s
7103,pain
7104,points
7105,or
7106,their
7107,``
7108,job
7109,to
7110,be
7111,done
7112,?
7113,''
7114,via
7115,@
7116,HBSWK
7117,#
7118,JobsToBeDone
7119,Hiring
7120,#
7121,managers
7122,want
7123,candidates
7124,with
7125,strong
7126,#
7127,communication
7128,problem-solving
7129,and
7130,quantitative
7131,skills
7132,who
7133,also
7134,excel
7135,in
7136,#
7137,leadership
7138,and
7139,strategic
7140,planning
7141,Here
7142,are
7143,3
7144,ways
7145,business
7146,skills
7147,can
7148,help
7149,you
7150,chart
7151,your
7152,path
7153,and
7154,grow
7155,professionally.http
7156,By
7157,treating
7158,your
7159,employees
7160,with
7161,respect
7162,delivering
7163,feedback
7164,and
7165,supporting
7166,their
7167,ongoing
7168,development
7169,you
7170,can
7171,not
7172,only
7173,improve
7174,as
7175,a
7176,manager
7177,but
7178,help
7179,your
7180,team
7181,and
7182,organization
7183,thrive
7184,http
7185,#
7186,EmployeeEngagement
7187,#
7188,Management
7189,It
7190,’
7191,s
7192,well
7193,past
7194,time
7195,to
7196,activate
7197,everyone
7198,who
7199,has
7200,a
7201,stake
7202,in
7203,trustworthy
7204,#
7205,elections—not
7206,only
7207,campaigns
7208,government
7209,officials
7210,and
7211,voters
7212,but
7213,private
7214,companies
7215,as
7216,well
7217,http
7218,#
7219,Elections2020
7220,HBS
7221,Online
7222,Professor
7223,Nancy
7224,Koehn
7225,discusses
7226,Jeff
7227,Bezos
7228,'s
7229,newly
7230,announced
7231,$
7232,10
7233,billion
7234,pledge
7235,to
7236,combat
7237,#
7238,ClimateChange
7239,http
7240,via
7241,@
7242,wgbh
7243,#
7244,EarthFund
7245,New
7246,Course
7247,Alert
7248,The
7249,#
7250,AlternativeInvestments
7251,industry
7252,is
7253,expected
7254,to
7255,grow
7256,59
7257,%
7258,by
7259,2023
7260,This
7261,online
7262,course
7263,will
7264,equip
7265,you
7266,with
7267,the
7268,skills
7269,knowledge
7270,and
7271,strategies
7272,to
7273,meet
7274,the
7275,demand
7276,and
7277,help
7278,clients
7279,maximize
7280,the
7281,value
7282,of
7283,their
7284,portfolio.http
7285,#
7286,FinTech
7287,is
7288,n't
7289,new
7290,but
7291,the
7292,scene
7293,is
7294,rapidly
7295,changing
7296,and
7297,the
7298,new
7299,hub
7300,of
7301,innovation
7302,will
7303,likely
7304,be
7305,Africa
7306,via
7307,@
7308,digHBS
7309,#
7310,Africa
7311,#
7312,Innovation
7313,In
7314,this
7315,#
7316,podcast
7317,Professors
7318,Youngme
7319,Moon
7320,Felix
7321,Oberholzer-Gee
7322,and
7323,Mihir
7324,Desai
7325,discuss
7326,the
7327,impact
7328,of
7329,the
7330,coronavirus
7331,and
7332,the
7333,earnings
7334,reports
7335,from
7336,Tesla
7337,and
7338,the
7339,big
7340,banks
7341,via
7342,@
7343,HarvardBiz
7344,#
7345,EarningReports
7346,#
7347,AfterHoursPodcast
7348,There
7349,are
7350,2
7351,broad
7352,areas
7353,where
7354,companies
7355,can
7356,help
7357,to
7358,ensure
7359,election
7360,integrity
7361,They
7362,can
7363,offer
7364,#
7365,technology
7366,and
7367,they
7368,can
7369,share
7370,knowledge
7371,#
7372,Elections2020
7373,Maximize
7374,your
7375,team
7376,’
7377,s
7378,performance
7379,and
7380,become
7381,a
7382,better
7383,#
7384,manager
7385,with
7386,these
7387,6
7388,strategies
7389,for
7390,engaging
7391,your
7392,employees
7393,#
7394,ManagementSkills
7395,Is
7396,``
7397,outskilling
7398,''
7399,the
7400,perfect
7401,solution
7402,to
7403,the
7404,#
7405,automation
7406,takeover
7407,?
7408,via
7409,@
7410,BBC
7411,Do
7412,you
7413,need
7414,help
7415,honing
7416,your
7417,LinkedIn
7418,skills
7419,?
7420,Certified
7421,Recruiter
7422,@
7423,monicarecruits
7424,can
7425,help
7426,!
7427,Join
7428,the
7429,Global
7430,Community
7431,Chapter
7432,and
7433,find
7434,more
7435,about
7436,this
7437,#
7438,virtual
7439,event
7440,#
7441,JobSearch
7442,#
7443,Nice
7444,pic
7445,Adam
7446,!
7447,Congratulations
7448,on
7449,finishing
7450,the
7451,course
7452,…
7453,Find
7454,out
7455,how
7456,CORe
7457,helped
7458,Malachi
7459,make
7460,the
7461,decision
7462,to
7463,pursue
7464,his
7465,#
7466,MBA
7467,@
7468,malachikoop
7469,#
7470,BusinessSkills
7471,Kindness
7472,it
7473,turns
7474,out
7475,is
7476,contagious
7477,!
7478,#
7479,RandomActsofKindnessDayhttps
7480,There
7481,’
7482,s
7483,a
7484,greater
7485,need
7486,for
7487,expertise
7488,and
7489,guidance
7490,on
7491,how
7492,when
7493,or
7494,even
7495,whether
7496,to
7497,use
7498,new
7499,technologies
7500,in
7501,campaigns
7502,and
7503,#
7504,elections
7505,#
7506,Elections2020
7507,Micromanagement
7508,kills
7509,creativity
7510,breeds
7511,mistrust
7512,causes
7513,undue
7514,stress
7515,and
7516,demoralizes
7517,your
7518,team
7519,If
7520,you
7521,want
7522,to
7523,avoid
7524,these
7525,consequences
7526,here
7527,are
7528,tips
7529,you
7530,can
7531,leverage
7532,to
7533,stop
7534,#
7535,micromanaging
7536,your
7537,employees
7538,#
7539,Management
7540,Harvard
7541,Business
7542,School
7543,Online
7544,Professor
7545,Jeffrey
7546,Rayport
7547,breaks
7548,down
7549,scaling
7550,challenges
7551,into
7552,what
7553,he
7554,calls
7555,the
7556,“
7557,Six
7558,S
7559,Framework.
7560,”
7561,Or
7562,rather
7563,the
7564,six
7565,areas
7566,founders
7567,should
7568,focus
7569,on
7570,when
7571,building
7572,their
7573,venture
7574,#
7575,ScalingUp
7576,Some
7577,industries
7578,require
7579,standardized
7580,training
7581,but
7582,the
7583,skills
7584,learned
7585,in
7586,#
7587,management
7588,courses
7589,can
7590,be
7591,beneficial
7592,to
7593,anyone
7594,who
7595,is
7596,hoping
7597,to
7598,be
7599,or
7600,currently
7601,is
7602,a
7603,#
7604,manager
7605,#
7606,ManagementTraining
7607,Micromanagement
7608,is
7609,among
7610,one
7611,of
7612,the
7613,top
7614,reasons
7615,why
7616,employees
7617,resign
7618,Here
7619,are
7620,5
7621,tips
7622,you
7623,can
7624,leverage
7625,to
7626,avoid
7627,becoming
7628,an
7629,overbearing
7630,boss
7631,#
7632,Management
7633,Whether
7634,you
7635,’
7636,re
7637,interviewing
7638,for
7639,a
7640,job
7641,pitching
7642,an
7643,idea
7644,to
7645,a
7646,client
7647,or
7648,asking
7649,your
7650,boss
7651,for
7652,a
7653,#
7654,raise
7655,honing
7656,your
7657,#
7658,negotiation
7659,skills
7660,is
7661,a
7662,worthwhile
7663,endeavor
7664,Here
7665,are
7666,7
7667,tactics
7668,that
7669,actually
7670,work
7671,#
7672,Negotiate
7673,#
7674,AskForARaise
7675,How
7676,do
7677,you
7678,gain
7679,management
7680,experience
7681,if
7682,you
7683,'ve
7684,never
7685,held
7686,a
7687,management
7688,position
7689,?
7690,Completing
7691,formal
7692,#
7693,management
7694,training
7695,can
7696,be
7697,an
7698,excellent
7699,means
7700,of
7701,showing
7702,initiative
7703,and
7704,earning
7705,your
7706,employer
7707,'s
7708,confidence
7709,#
7710,ManagementTraining
7711,#
7712,CareerGoals
7713,For
7714,couples
7715,to
7716,thrive
7717,they
7718,must
7719,keep
7720,working
7721,to
7722,acknowledge
7723,support
7724,and
7725,balance
7726,both
7727,partners
7728,’
7729,power
7730,taking
7731,time
7732,to
7733,be
7734,curious
7735,about
7736,each
7737,partner
7738,’
7739,s
7740,ambitions
7741,professional
7742,and
7743,otherwise
7744,#
7745,PowerCouples
7746,#
7747,ValentinesDay
7748,Thinking
7749,about
7750,#
7751,chocolate
7752,today
7753,?
7754,Here
7755,'s
7756,a
7757,little
7758,help
7759,in
7760,making
7761,an
7762,informed
7763,decision
7764,in
7765,the
7766,candy
7767,aisle
7768,#
7769,ValentinesDay
7770,Here
7771,are
7772,5
7773,tips
7774,you
7775,can
7776,leverage
7777,to
7778,stop
7779,#
7780,micromanaging
7781,your
7782,employees
7783,#
7784,Management
7785,Would
7786,you
7787,like
7788,to
7789,learn
7790,how
7791,to
7792,elevate
7793,your
7794,job
7795,search
7796,?
7797,Join
7798,us
7799,for
7800,this
7801,#
7802,virtual
7803,Community
7804,event
7805,featuring
7806,Certified
7807,Recruiter
7808,@
7809,monicarecruits
7810,Join
7811,the
7812,Global
7813,Chapter
7814,and
7815,find
7816,more
7817,information
7818,here
7819,#
7820,JobSearch
7821,#
7822,From
7823,aspiring
7824,pastor
7825,to
7826,...
7827,MBA
7828,candidate
7829,?
7830,88
7831,%
7832,of
7833,learners
7834,felt
7835,better
7836,prepared
7837,for
7838,an
7839,#
7840,MBA
7841,after
7842,completing
7843,an
7844,HBS
7845,Online
7846,course
7847,Learn
7848,how
7849,CORe
7850,helped
7851,@
7852,malachikoop
7853,make
7854,the
7855,decision
7856,to
7857,pursue
7858,#
7859,BusinessSchool
7860,Here
7861,are
7862,10
7863,rules
7864,for
7865,#
7866,entrepreneurs
7867,to
7868,consider
7869,as
7870,you
7871,develop
7872,an
7873,artificial
7874,Intelligence
7875,strategy
7876,via
7877,@
7878,HBSWK
7879,If
7880,you
7881,'re
7882,interested
7883,in
7884,learning
7885,more
7886,about
7887,entrepreneurship
7888,explore
7889,this
7890,online
7891,course
7892,#
7893,AI
7894,#
7895,ArtificialIntelligence
7896,Not
7897,sure
7898,if
7899,a
7900,management
7901,training
7902,program
7903,is
7904,right
7905,for
7906,you
7907,?
7908,Here
7909,'s
7910,how
7911,completing
7912,such
7913,a
7914,program
7915,can
7916,help
7917,you
7918,reach
7919,your
7920,personal
7921,and
7922,professional
7923,goals
7924,#
7925,Management
7926,#
7927,ManagementTraining
7928,Certified
7929,Recruiter
7930,@
7931,monicarecruits
7932,will
7933,help
7934,you
7935,learn
7936,how
7937,to
7938,gain
7939,visibility
7940,on
7941,LinkedIn
7942,and
7943,elevate
7944,your
7945,job
7946,search
7947,through
7948,this
7949,#
7950,virtual
7951,Community
7952,event
7953,Join
7954,the
7955,Global
7956,Chapter
7957,and
7958,find
7959,more
7960,information
7961,here
7962,#
7963,JobSearch
7964,#
7965,By
7966,understanding
7967,what
7968,the
7969,common
7970,#
7971,scaling
7972,challenges
7973,are
7974,you
7975,can
7976,start
7977,to
7978,recognize
7979,patterns
7980,and
7981,avoid
7982,the
7983,issues
7984,most
7985,founders
7986,face
7987,as
7988,they
7989,grow
7990,their
7991,#
7992,startup
7993,Here
7994,are
7995,6
7996,areas
7997,to
7998,focus
7999,on
8000,when
8001,building
8002,your
8003,venture
8004,#
8005,ScalingUp
8006,No
8007,matter
8008,your
8009,industry
8010,CORe
8011,can
8012,help
8013,prepare
8014,you
8015,to
8016,contribute
8017,to
8018,business
8019,discussions
8020,and
8021,decision-making
8022,Here
8023,are
8024,5
8025,ways
8026,CORe
8027,can
8028,jumpstart
8029,your
8030,#
8031,career
8032,#
8033,CareerDevelopment
8034,#
8035,BusinessSkills
8036,#
8037,SportsXR
8038,is
8039,poised
8040,to
8041,disrupt
8042,data
8043,analytics
8044,taking
8045,sports
8046,decision-making
8047,to
8048,the
8049,next
8050,level
8051,via
8052,@
8053,digHBS
8054,#
8055,AugmentedReality
8056,#
8057,SportsAnalytics
8058,Companies
8059,have
8060,to
8061,start
8062,talking
8063,about
8064,#
8065,ClimateChange
8066,differently
8067,because
8068,this
8069,is
8070,becoming
8071,something
8072,young
8073,professionals
8074,really
8075,care
8076,about
8077,via
8078,@
8079,HarvardBiz
8080,Learn
8081,more
8082,about
8083,#
8084,sustainability
8085,in
8086,business
8087,here
8088,#
8089,CSR
8090,In
8091,this
8092,#
8093,podcast
8094,Youngme
8095,Moon
8096,Felix
8097,Oberholzer-Gee
8098,and
8099,Mihir
8100,Desai
8101,celebrate
8102,the
8103,#
8104,AcademyAwards
8105,by
8106,discussing
8107,two
8108,of
8109,their
8110,favorite
8111,nominations
8112,the
8113,film
8114,“
8115,Parasite
8116,”
8117,and
8118,the
8119,documentary
8120,“
8121,American
8122,Factory.
8123,”
8124,http
8125,Harvard
8126,Business
8127,School
8128,Professor
8129,@
8130,lschlesinger
8131,offers
8132,his
8133,advice
8134,about
8135,steps
8136,in
8137,the
8138,decision-making
8139,process
8140,you
8141,can
8142,employ
8143,to
8144,become
8145,a
8146,better
8147,manager
8148,#
8149,ManagementSkills
8150,#
8151,DecisionMaking
8152,Did
8153,you
8154,know
8155,our
8156,Community
8157,is
8158,free
8159,and
8160,open
8161,to
8162,all
8163,?
8164,Find
8165,out
8166,the
8167,latest
8168,news
8169,and
8170,join
8171,your
8172,local
8173,Chapter
8174,here
8175,http
8176,Sign
8177,up
8178,for
8179,email
8180,updates
8181,here
8182,http
8183,#
8184,HBSOnline
8185,#
8186,If
8187,you
8188,’
8189,re
8190,interested
8191,in
8192,furthering
8193,your
8194,#
8195,career
8196,here
8197,’
8198,s
8199,a
8200,closer
8201,look
8202,at
8203,what
8204,CORe
8205,is
8206,and
8207,how
8208,it
8209,can
8210,help
8211,you
8212,prepare
8213,for
8214,that
8215,next
8216,step
8217,#
8218,HBSOnlineCore
8219,#
8220,BusinessSkills
8221,In
8222,the
8223,complex
8224,and
8225,uncertain
8226,environment
8227,of
8228,a
8229,sustained
8230,evolving
8231,crisis
8232,the
8233,most
8234,robust
8235,organizations
8236,will
8237,not
8238,be
8239,those
8240,that
8241,simply
8242,have
8243,plans
8244,in
8245,place
8246,but
8247,those
8248,that
8249,have
8250,continuous
8251,sensing
8252,and
8253,response
8254,capabilities
8255,via
8256,@
8257,HarvardBiz
8258,#
8259,CrisisManagement
8260,An
8261,in-depth
8262,understanding
8263,of
8264,the
8265,decision-making
8266,process
8267,is
8268,a
8269,vital
8270,asset
8271,for
8272,all
8273,#
8274,managers
8275,Here
8276,are
8277,8
8278,steps
8279,you
8280,can
8281,employ
8282,to
8283,have
8284,greater
8285,influence
8286,at
8287,your
8288,organization
8289,#
8290,ManagementSkills
8291,#
8292,DecisionMaking
8293,Get
8294,ready
8295,for
8296,the
8297,#
8298,Oscars
8299,with
8300,the
8301,#
8302,AcademyAwards
8303,episode
8304,of
8305,the
8306,After
8307,Hours
8308,#
8309,podcast.https
8310,Immersive
8311,sports
8312,analytics—or
8313,SportsXR—has
8314,the
8315,potential
8316,to
8317,change
8318,how
8319,a
8320,game
8321,is
8322,played
8323,coached
8324,and
8325,watched
8326,Sounds
8327,like
8328,a
8329,great
8330,three-pointer
8331,via
8332,@
8333,digHBS
8334,#
8335,AugmentedReality
8336,#
8337,SportsXR
8338,What
8339,city
8340,is
8341,the
8342,home
8343,of
8344,our
8345,NEW
8346,Community
8347,Chapter
8348,?
8349,(
8350,Hint
8351,It
8352,'s
8353,in
8354,the
8355,picture
8356,!
8357,)
8358,Sign
8359,up
8360,for
8361,email
8362,updates
8363,here
8364,#
8365,HBSOnline
8366,#
8367,No
8368,matter
8369,your
8370,industry
8371,CORe
8372,can
8373,help
8374,prepare
8375,you
8376,to
8377,contribute
8378,to
8379,business
8380,discussions
8381,and
8382,decision-making
8383,Here
8384,are
8385,5
8386,ways
8387,CORe
8388,can
8389,jumpstart
8390,your
8391,#
8392,career
8393,#
8394,CareerDevelopment
8395,#
8396,BusinessSkills
8397,Here
8398,are
8399,8
8400,steps
8401,in
8402,the
8403,decision-making
8404,process
8405,you
8406,can
8407,employ
8408,to
8409,become
8410,a
8411,better
8412,manager
8413,#
8414,ManagementSkills
8415,#
8416,DecisionMaking
8417,Join
8418,us
8419,in
8420,welcoming
8421,the
8422,#
8423,Melbourne
8424,Chapter
8425,to
8426,the
8427,#
8428,HBSOnlineCommunity
8429,!
8430,Sign
8431,up
8432,for
8433,email
8434,updates
8435,here
8436,#
8437,HBSOnline
8438,#
8439,Business
8440,knowledge
8441,can
8442,help
8443,you
8444,drive
8445,strategic
8446,decision-making
8447,at
8448,your
8449,organization
8450,and
8451,develop
